_id,quantity_cases,quantity_units,item,order
10056,0,1,653,5540
10057,0,1,662,5541
10058,0,1,663,5541
10059,0,1,643,5541
10060,0,1,651,5542
10061,0,1,668,5543
10062,0,1,667,5544
10063,0,1,661,5545
10064,0,1,663,5545
10065,0,1,667,5546
10066,0,1,669,5547
10067,0,1,645,5548
10068,0,1,642,5549
10069,0,1,645,5550
10070,0,1,656,5550
10071,0,1,661,5551
10072,0,1,663,5551
10073,1,0,62,5552
10074,1,0,332,5553
10075,2,0,332,5554
10076,1,0,332,5555
10077,1,0,332,5555
10078,1,0,332,5556
10079,1,0,332,5556
10080,1,0,332,5557
10081,0,1,525,5558
10082,0,1,593,5558
10083,0,2,529,5558
10084,0,1,562,5558
10085,0,1,617,5559
10086,0,1,1100,5559
10087,0,1,611,5560
10088,0,1,627,5560
10089,0,1,735,5560
10090,0,1,535,5560
10091,0,1,612,5560
10092,0,3,1100,5560
10093,0,1,620,5561
10094,0,1,513,5562
10095,0,1,729,5563
10096,0,1,515,5564
10097,0,1,715,5565
10098,0,1,535,5565
10099,0,1,554,5565
10100,0,1,515,5565
10101,0,1,715,5566
10102,0,1,535,5566
10103,0,1,554,5566
10104,0,2,515,5566
10105,0,1,715,5567
10106,0,2,715,5568
10107,0,1,535,5569
10108,0,1,584,5569
10109,0,2,535,5570
10110,0,1,515,5571
10111,0,1,579,5572
10112,0,2,591,5573
10113,0,1,715,5574
10114,0,1,515,5574
10115,0,1,713,5575
10116,0,1,735,5575
10117,0,1,736,5575
10118,0,2,713,5576
10119,0,1,736,5576
10120,0,1,624,5576
10121,0,1,562,5576
10122,0,2,561,5576
10123,0,2,609,5576
10124,0,1,561,5577
10125,0,1,496,5577
10126,0,1,610,5578
10127,0,1,570,5578
10128,0,1,515,5579
10129,0,1,535,5579
10130,0,1,558,5579
10131,0,1,607,5580
10132,0,1,614,5580
10133,0,1,591,5581
10134,0,2,597,5581
10135,0,1,574,5582
10136,0,1,624,5583
10137,0,1,567,5583
10138,0,1,736,5584
10139,0,1,535,5584
10140,0,1,567,5584
10141,0,1,646,5585
10142,0,1,667,5585
10143,0,1,662,5585
10144,0,1,663,5585
10145,0,1,656,5586
10146,0,1,642,5587
10147,0,1,653,5588
10148,0,8,137,5589
10149,0,8,137,5590
10150,0,4,137,5591
10151,0,16,137,5592
10152,1,37,38,5593
10153,6,6,99,5594
10154,0,1,735,5596
10155,0,1,567,5596
10156,0,1,680,5597
10157,0,1,628,5597
10158,0,1,572,5597
10159,0,2,528,5597
10160,0,3,535,5597
10161,0,2,515,5597
10162,0,1,567,5597
10163,0,1,591,5597
10164,0,1,618,5597
10165,0,1,584,5598
10166,0,1,591,5598
10167,0,1,524,5599
10168,0,1,715,5600
10169,0,1,535,5600
10170,0,1,617,5601
10171,0,1,621,5602
10172,0,1,546,5603
10173,0,1,567,5603
10174,0,1,539,5603
10175,0,1,727,5604
10176,0,1,727,5605
10177,0,1,727,5606
10178,0,2,727,5607
10179,0,1,561,5608
10180,0,1,680,5609
10181,0,1,576,5609
10182,0,1,727,5609
10183,0,1,715,5610
10184,0,1,535,5610
10185,0,1,554,5610
10186,0,1,515,5610
10187,0,1,539,5611
10188,0,1,646,5612
10189,0,1,667,5612
10190,0,1,668,5613
10191,0,1,667,5614
10192,0,1,666,5614
10193,0,1,668,5615
10194,0,1,642,5616
10195,0,1,642,5617
10196,0,22,58,5618
10197,1,0,74,5619
10198,2,4,123,5620
10199,0,2,513,5621
10200,0,1,591,5622
10201,0,1,727,5623
10202,0,1,612,5623
10203,0,1,616,5624
10204,0,1,615,5624
10205,0,1,609,5625
10206,0,1,726,5626
10207,0,1,590,5626
10208,0,1,619,5626
10209,0,1,715,5626
10210,0,1,628,5627
10211,0,1,613,5628
10212,0,1,713,5629
10213,0,1,735,5629
10214,0,1,727,5630
10215,0,1,530,5630
10216,0,1,551,5630
10217,0,1,500,5630
10218,0,1,513,5630
10219,0,1,541,5631
10220,0,1,733,5631
10221,0,1,604,5632
10222,0,1,607,5633
10223,0,1,715,5634
10224,0,1,535,5634
10225,0,1,548,5634
10226,0,1,606,5634
10227,0,1,619,5634
10228,0,1,615,5634
10229,0,1,617,5634
10230,0,1,727,5635
10231,0,1,607,5636
10232,0,1,614,5636
10233,0,1,585,5637
10234,0,1,727,5638
10235,0,1,584,5639
10236,0,1,653,5640
10237,0,1,658,5641
10238,0,1,667,5642
10239,0,1,648,5643
10240,0,1,653,5644
10241,0,1,659,5645
10242,0,1,630,5645
10243,0,1,652,5645
10244,0,1,653,5645
10245,0,1,667,5646
10246,0,1,662,5646
10247,0,1,663,5646
10248,0,1,659,5647
10249,0,35,40,5648
10250,0,35,38,5648
10251,1,32,94,5649
10252,0,1,20,5650
10253,0,1,713,5651
10254,0,1,591,5652
10255,0,1,736,5653
10256,0,1,713,5653
10257,0,1,527,5653
10258,0,1,513,5654
10259,0,1,628,5654
10260,0,1,729,5654
10261,0,1,554,5654
10262,0,1,515,5654
10263,0,1,615,5654
10264,0,1,609,5654
10265,0,1,606,5654
10266,0,1,627,5654
10267,0,1,591,5654
10268,0,2,729,5655
10269,0,1,617,5655
10270,0,1,579,5655
10271,0,1,713,5656
10272,0,1,680,5657
10273,0,1,623,5657
10274,0,1,607,5658
10275,0,1,524,5659
10276,0,1,609,5659
10277,0,1,572,5659
10278,0,1,541,5659
10279,0,1,1099,5660
10280,0,1,607,5660
10281,0,1,614,5660
10282,0,1,728,5661
10283,0,1,619,5661
10284,0,1,513,5661
10285,0,1,497,5662
10286,0,1,585,5662
10287,0,1,527,5662
10288,0,1,538,5662
10289,0,1,528,5662
10290,0,1,627,5662
10291,0,1,606,5662
10292,0,1,607,5662
10293,0,1,614,5662
10294,0,1,597,5662
10295,0,1,539,5663
10296,0,1,543,5663
10297,0,1,591,5663
10298,0,1,620,5663
10299,0,1,1099,5663
10300,0,1,729,5663
10301,0,1,624,5663
10302,0,1,628,5664
10303,0,1,613,5665
10304,0,1,500,5665
10305,0,1,513,5665
10306,0,1,616,5666
10307,0,2,567,5667
10308,1,0,332,5668
10309,2,0,332,5669
10310,1,0,332,5670
10311,1,0,332,5671
10312,1,0,332,5672
10313,1,0,332,5673
10314,0,2,567,5674
10315,0,1,667,5675
10316,0,1,652,5676
10317,0,1,653,5677
10318,0,1,659,5678
10319,0,1,653,5678
10320,0,1,630,5678
10321,0,1,652,5678
10322,0,1,661,5678
10323,0,1,663,5678
10324,0,1,641,5679
10325,0,1,642,5680
10326,0,1,659,5681
10327,0,1,659,5682
10328,0,1,648,5683
10329,0,1,643,5684
10330,0,1,645,5684
10331,0,1,668,5685
10332,0,1,642,5686
10333,0,1,656,5687
10334,0,1,667,5688
10335,0,1,717,5689
10336,0,1,716,5689
10337,0,1,678,5689
10338,0,1,677,5689
10339,0,1,637,5689
10340,0,1,643,5689
10341,0,1,644,5689
10342,0,1,662,5689
10343,0,1,663,5689
10344,0,1,645,5689
10345,0,1,643,5690
10346,0,1,590,5691
10347,0,1,527,5691
10348,0,1,680,5692
10349,0,1,1098,5692
10350,0,1,497,5692
10351,0,1,594,5692
10352,0,1,592,5692
10353,0,2,538,5692
10354,0,2,524,5692
10355,0,2,543,5692
10356,0,1,715,5693
10357,0,1,515,5694
10358,0,1,715,5694
10359,0,1,584,5695
10360,0,1,497,5696
10361,0,1,620,5696
10362,0,1,607,5696
10363,0,1,513,5697
10364,0,1,515,5697
10365,0,1,538,5698
10366,0,1,591,5698
10367,0,1,580,5698
10368,0,1,541,5698
10369,0,1,531,5699
10370,0,1,597,5700
10371,0,1,567,5700
10372,0,1,727,5701
10373,0,1,620,5701
10374,0,1,735,5702
10375,0,1,543,5702
10376,0,1,615,5703
10377,0,1,680,5703
10378,0,1,515,5703
10379,0,1,551,5703
10380,0,1,551,5704
10381,0,1,724,5704
10382,0,1,607,5704
10383,0,1,735,5704
10384,0,1,572,5705
10385,0,1,567,5705
10386,0,1,496,5706
10387,0,1,604,5706
10388,0,1,1099,5707
10389,0,1,591,5708
10390,0,1,617,5708
10391,0,1,539,5708
10392,0,1,548,5709
10393,0,1,580,5709
10394,0,3,558,5710
10395,0,1,497,5711
10396,0,1,621,5712
10397,0,1,535,5713
10398,0,1,554,5713
10399,0,1,515,5713
10400,0,2,575,5713
10401,0,1,499,5713
10402,0,2,540,5714
10403,0,1,615,5715
10404,0,1,594,5716
10405,0,1,540,5717
10406,0,1,562,5718
10407,0,1,735,5718
10408,0,1,558,5718
10409,0,1,591,5718
10410,0,1,584,5718
10411,0,1,608,5719
10412,0,1,528,5719
10413,0,1,638,5720
10414,0,1,642,5721
10415,0,1,654,5722
10416,0,1,652,5722
10417,0,1,653,5722
10418,0,1,659,5722
10419,0,1,653,5723
10420,0,1,659,5723
10421,0,1,630,5723
10422,0,1,652,5723
10423,0,36,123,5724
10424,0,15,123,5725
10425,0,2,137,5726
10426,0,3,134,5727
10427,0,6,137,5728
10428,0,1,611,5729
10429,0,1,540,5729
10430,0,1,730,5729
10431,0,10,591,5730
10432,0,6,579,5730
10433,0,4,735,5730
10434,0,4,561,5730
10435,0,6,506,5730
10436,0,3,541,5730
10437,0,3,680,5730
10438,0,4,495,5730
10439,0,4,525,5730
10440,0,6,558,5731
10441,0,3,735,5731
10442,0,3,736,5731
10443,0,2,538,5731
10444,0,1,497,5731
10445,0,1,496,5732
10446,0,1,713,5732
10447,0,1,616,5733
10448,0,1,543,5733
10449,0,1,735,5734
10450,0,1,736,5734
10451,0,3,681,5735
10452,0,1,715,5736
10453,0,1,607,5736
10454,0,1,614,5736
10455,0,2,497,5736
10456,0,1,620,5736
10458,0,1,591,5736
10459,0,1,529,5737
10460,0,1,543,5737
10461,0,1,616,5738
10462,0,1,713,5738
10463,0,1,573,5739
10464,0,1,539,5740
10465,0,2,715,5741
10466,0,2,554,5741
10467,0,1,524,5742
10468,0,1,680,5742
10469,0,1,606,5742
10470,0,1,604,5743
10471,0,1,503,5744
10472,0,1,513,5744
10473,0,1,602,5745
10474,0,1,615,5745
10475,0,1,619,5745
10476,0,1,558,5745
10477,0,1,591,5746
10478,0,1,579,5746
10479,0,1,554,5747
10480,0,1,535,5747
10481,0,1,627,5747
10482,0,1,524,5747
10483,0,1,513,5747
10484,0,1,540,5747
10485,0,1,497,5748
10486,0,1,567,5749
10487,0,1,591,5750
10488,0,1,567,5750
10489,0,1,650,5751
10490,0,1,667,5752
10491,0,1,652,5753
10492,0,1,653,5753
10493,0,1,642,5754
10494,0,1,667,5754
10495,0,1,642,5755
10496,2,32,123,5756
10497,0,1,682,5757
10498,0,1,541,5758
10499,0,1,686,5758
10500,0,1,539,5759
10501,0,2,736,5760
10502,0,1,554,5760
10503,0,1,606,5760
10504,0,2,680,5760
10505,0,1,497,5760
10506,0,1,624,5760
10507,0,2,607,5760
10508,0,2,614,5760
10509,0,1,567,5760
10510,0,2,713,5760
10511,0,1,667,5761
10512,0,1,668,5762
10513,0,1,645,5762
10514,0,1,662,5762
10515,0,1,663,5762
10516,0,1,656,5763
10517,0,1,666,5763
10518,0,1,644,5764
10519,0,1,667,5765
10520,0,2,668,5766
10521,0,10,631,5766
10522,0,2,637,5766
10523,0,2,659,5766
10524,0,4,643,5766
10525,0,1,585,5767
10526,0,1,728,5767
10527,0,1,729,5767
10528,0,1,681,5767
10529,0,1,1103,5767
10530,0,1,540,5768
10531,0,1,735,5768
10532,0,1,1105,5768
10533,0,1,614,5769
10534,0,1,607,5769
10535,0,1,624,5769
10536,0,1,561,5769
10537,0,1,620,5769
10538,0,2,1105,5769
10539,0,1,1101,5770
10540,0,1,715,5771
10542,0,1,735,5772
10543,0,1,736,5772
10544,0,1,681,5773
10545,0,1,535,5774
10546,0,1,607,5774
10547,0,1,614,5774
10548,0,1,1106,5774
10549,0,1,735,5774
10550,0,1,558,5774
10551,0,1,567,5774
10552,0,1,618,5775
10553,0,1,610,5775
10554,0,1,524,5775
10555,0,2,734,5775
10556,0,1,623,5775
10557,0,1,497,5775
10558,0,2,590,5775
10559,0,2,528,5775
10560,0,1,620,5775
10561,0,1,615,5775
10562,0,1,497,5776
10563,0,1,627,5776
10564,0,1,561,5776
10565,0,1,1103,5776
10566,0,1,615,5776
10567,0,1,616,5776
10568,0,1,619,5776
10569,0,4,563,5776
10570,0,1,736,5777
10571,0,1,623,5777
10572,0,1,554,5777
10573,0,1,619,5777
10574,0,1,558,5778
10575,0,1,558,5779
10576,0,1,497,5780
10577,0,12,558,5780
10578,0,1,609,5781
10579,0,2,558,5782
10580,0,1,561,5782
10581,0,1,558,5783
10582,0,1,558,5784
10583,0,1,558,5785
10584,0,1,558,5786
10585,0,1,736,5787
10586,0,1,713,5787
10587,0,1,558,5788
10588,0,1,721,5789
10589,0,2,727,5790
10590,0,2,567,5791
10591,0,1,496,5791
10592,0,2,627,5791
10593,0,1,645,5792
10594,0,1,656,5792
10595,0,1,642,5793
10596,0,1,652,5794
10597,0,1,659,5794
10598,0,1,643,5795
10599,0,1,667,5795
10600,0,1,662,5795
10601,0,1,663,5795
10602,0,1,646,5795
10603,0,1,659,5796
10604,0,1,661,5797
10605,0,1,663,5797
10606,0,1,666,5798
10607,0,1,617,5799
10608,0,1,558,5799
10609,0,2,579,5800
10610,0,1,735,5800
10611,0,1,713,5800
10612,0,1,609,5801
10613,0,1,1098,5801
10614,0,1,497,5802
10615,0,2,524,5802
10616,0,1,610,5802
10617,0,1,627,5802
10618,0,1,496,5802
10619,0,1,735,5802
10620,0,1,591,5802
10621,0,1,541,5803
10622,0,1,524,5803
10623,0,1,680,5803
10624,0,4,597,5803
10625,0,2,607,5803
10626,0,2,614,5803
10627,0,2,585,5803
10628,0,2,591,5803
10629,0,4,539,5804
10630,0,4,540,5804
10631,0,8,513,5804
10632,0,8,721,5804
10633,0,4,680,5804
10634,0,4,609,5804
10635,0,6,617,5804
10636,0,2,497,5804
10637,0,4,585,5804
10638,0,1,728,5805
10639,0,1,527,5806
10640,0,1,721,5806
10641,0,1,728,5806
10642,0,1,608,5807
10643,0,1,546,5808
10644,0,1,686,5808
10645,0,1,623,5809
10646,0,1,527,5810
10647,0,1,597,5810
10648,0,1,647,5811
10649,0,1,656,5812
10650,0,2,667,5813
10651,3,6,53,5814
10652,2,4,53,5815
10653,0,24,53,5816
10654,0,12,91,5816
10655,0,1,64,5816
10656,0,1,99,5816
10657,0,1,43,5816
10658,0,1,126,5816
10659,0,1,123,5816
10660,0,1,48,5816
10661,0,1,92,5816
10662,1,0,53,5817
10663,0,24,91,5817
10664,0,24,123,5817
10665,1,0,117,5818
10666,1,0,53,5818
10667,0,30,126,5819
10668,0,12,43,5820
10669,0,12,53,5820
10670,3,6,126,5821
10671,0,24,123,5822
10672,0,24,91,5822
10673,2,24,126,5823
10674,0,24,43,5824
10675,0,24,91,5824
10676,3,32,173,5825
10677,4,8,53,5826
10678,0,10,64,5827
10679,0,8,53,5828
10680,0,4,92,5828
10681,0,24,74,5828
10682,0,24,123,5828
10683,4,6,173,5829
10684,1,2,53,5830
10685,1,4,91,5830
10686,0,1,126,5831
10687,0,1,75,5832
10688,0,1,126,5833
10689,4,0,126,5834
10690,0,12,43,5835
10691,0,12,53,5835
10692,0,12,189,5835
10693,0,24,53,5836
10694,0,12,91,5836
10695,0,1,64,5836
10696,0,1,99,5836
10697,0,1,43,5836
10698,0,1,126,5836
10699,0,1,123,5836
10700,0,1,48,5836
10701,0,1,92,5836
10702,1,0,332,5837
10703,2,0,332,5838
10704,1,0,332,5839
10705,2,0,332,5840
10706,4,0,489,5840
10707,1,0,332,5841
10708,4,0,489,5842
10709,1,0,332,5843
10710,1,0,332,5844
10711,1,0,332,5845
10712,0,1,543,5846
10713,0,1,558,5846
10714,0,1,607,5847
10715,0,1,614,5847
10716,0,1,525,5848
10717,0,1,543,5849
10718,0,1,539,5849
10719,0,1,551,5850
10720,0,1,497,5852
10721,0,1,624,5852
10722,0,1,540,5853
10723,0,1,653,5854
10724,0,1,668,5855
10725,0,1,661,5856
10726,0,1,663,5856
10727,0,1,661,5857
10728,0,1,663,5857
10729,0,1,668,5858
10730,0,1,662,5859
10731,0,1,663,5859
10732,0,1,528,5860
10733,0,1,628,5861
10734,0,1,591,5861
10735,0,1,579,5861
10736,0,4,680,5862
10737,0,3,541,5862
10738,0,3,572,5862
10739,0,2,609,5862
10740,0,2,524,5862
10741,0,1,597,5863
10742,0,2,617,5863
10743,0,1,535,5864
10744,0,1,1107,5864
10745,0,1,534,5865
10746,0,1,524,5866
10747,0,1,567,5867
10748,0,1,539,5868
10749,0,1,562,5869
10750,0,1,604,5870
10751,0,1,543,5871
10752,0,1,497,5872
10753,0,1,527,5873
10754,0,1,607,5873
10755,0,1,614,5873
10756,0,2,535,5873
10757,0,1,619,5874
10758,0,1,606,5875
10759,0,1,529,5875
10760,0,1,551,5875
10761,0,1,604,5876
10762,0,1,652,5877
10763,0,1,659,5877
10764,0,1,637,5878
10765,0,1,642,5879
10766,0,1,648,5880
10767,0,1,1077,5881
10768,0,24,123,5882
10769,0,24,91,5882
10770,0,36,43,5882
10771,0,48,190,5882
10772,0,2,91,5883
10773,0,2,141,5883
10774,0,2,27,5884
10775,0,2,137,5885
10776,0,5,137,5886
10778,0,1,616,5887
10779,0,2,543,5888
10780,0,1,713,5888
10781,0,3,735,5888
10782,0,1,558,5888
10783,0,1,616,5888
10784,0,1,535,5889
10785,0,1,729,5890
10786,0,1,607,5890
10787,0,1,597,5890
10788,0,1,563,5890
10789,0,1,543,5890
10790,0,1,500,5891
10791,0,1,628,5891
10792,0,1,513,5891
10793,0,1,613,5891
10794,0,1,570,5891
10795,0,1,543,5891
10796,0,1,628,5892
10797,0,1,609,5892
10798,0,1,513,5892
10799,0,1,496,5892
10800,0,1,507,5893
10801,0,1,524,5894
10802,0,1,628,5895
10803,0,1,736,5895
10804,0,1,713,5895
10805,0,1,680,5895
10806,0,1,608,5896
10807,0,1,628,5896
10808,0,3,591,5896
10809,0,1,609,5897
10810,0,1,628,5898
10811,0,1,736,5898
10812,0,1,721,5898
10813,0,1,563,5898
10814,0,1,591,5898
10815,0,1,597,5899
10816,0,1,503,5899
10817,0,1,643,5900
10818,0,1,659,5901
10819,0,1,633,5902
10820,0,1,652,5902
10821,0,1,630,5902
10822,0,1,648,5903
10823,0,1,653,5904
10824,0,1,634,5905
10825,2,4,91,5906
10826,0,1,554,5907
10827,0,1,597,5908
10828,0,1,497,5908
10829,0,1,1098,5909
10831,0,2,558,5911
10832,0,1,591,5912
10833,0,1,496,5913
10834,0,1,543,5913
10835,0,1,546,5913
10836,0,1,713,5914
10837,0,1,645,5915
10838,0,1,652,5916
10839,0,1,668,5916
10840,0,1,651,5916
10841,0,1,659,5916
10842,0,1,666,5916
10843,0,1,652,5917
10844,0,1,659,5917
10845,0,1,668,5918
10846,0,1,659,5919
10847,0,1,652,5919
10848,0,1,668,5920
10849,0,1,645,5921
10850,0,1,651,5922
10851,2,0,74,5923
10852,1,2,94,5924
10853,0,6,34,5925
10854,0,4,123,5926
10855,0,1,558,5927
10856,0,1,713,5927
10857,0,1,735,5927
10858,0,1,611,5928
10860,0,1,602,5928
10861,0,1,620,5928
10862,0,2,727,5929
10863,0,1,591,5930
10864,0,1,513,5931
10865,0,1,539,5932
10866,0,1,728,5932
10867,0,1,610,5932
10868,0,1,591,5933
10869,0,1,628,5933
10870,0,1,735,5933
10871,0,1,736,5933
10872,0,1,535,5933
10873,0,1,554,5933
10874,0,1,1103,5934
10875,0,1,496,5934
10876,0,1,620,5934
10877,0,1,1103,5935
10879,0,2,1100,5935
10880,0,1,642,5936
10881,0,1,645,5937
10882,0,1,668,5938
10883,0,1,634,5939
10884,0,1,667,5940
10885,0,1,662,5941
10886,1,22,126,5942
10887,0,6,27,5943
10888,0,24,123,5944
10889,1,2,43,5945
10890,2,0,123,5945
10891,2,2,99,5945
10892,1,4,91,5945
10893,2,0,123,5946
10894,0,1,38,5946
10895,2,0,53,5946
10896,0,1,735,5947
10897,0,1,617,5948
10898,0,1,558,5948
10899,0,1,624,5949
10900,0,1,580,5950
10901,0,1,520,5951
10902,0,1,502,5951
10903,0,1,609,5952
10904,0,1,591,5952
10905,0,1,610,5952
10906,0,1,628,5952
10907,0,1,606,5953
10908,0,1,604,5953
10909,0,1,579,5953
10910,0,2,567,5953
10911,0,1,628,5953
10912,0,1,497,5954
10913,0,1,721,5954
10914,0,1,579,5954
10915,0,1,628,5954
10916,0,1,524,5955
10917,0,1,680,5956
10918,0,1,524,5956
10919,0,1,604,5956
10920,0,1,590,5956
10921,0,1,627,5956
10922,0,2,727,5956
10923,0,1,613,5956
10924,0,2,591,5956
10925,0,1,713,5957
10926,0,1,736,5957
10927,0,1,644,5958
10928,0,1,653,5959
10929,0,1,642,5960
10930,0,1,652,5961
10931,0,1,630,5961
10932,0,1,659,5961
10933,1,0,332,5962
10934,1,0,332,5963
10935,1,0,332,5964
10936,1,0,332,5965
10937,1,0,332,5966
10938,0,5,117,5967
10939,0,5,176,5967
10940,0,10,53,5967
10941,0,10,91,5967
10942,0,1,651,5968
10943,0,1,642,5969
10944,0,1,645,5970
10945,0,1,656,5970
10946,0,1,662,5971
10947,0,1,670,5972
10948,0,1,668,5973
10949,0,1,656,5974
10950,0,1,653,5975
10951,0,1,652,5975
10952,0,1,659,5975
10953,0,3,91,5976
10954,0,6,137,5977
10955,0,1,642,5978
10956,0,1,668,5979
10957,0,1,652,5980
10958,0,1,659,5980
10959,0,1,668,5980
10960,0,1,643,5981
10961,0,1,636,5982
10962,0,1,653,5983
10963,0,1,652,5983
10964,0,1,659,5983
10965,0,1,652,5984
10966,0,1,630,5984
10967,0,1,653,5984
10968,0,1,659,5984
10969,0,1,651,5984
10970,0,1,392,5985
10971,0,1,392,5986
10972,0,1,414,5986
10973,0,1,742,5987
10974,0,1,743,5987
10975,0,1,744,5987
10976,0,1,745,5987
10977,0,1,839,5987
10978,0,1,840,5987
10979,0,1,841,5987
10980,0,1,842,5987
10981,0,1,834,5987
10982,0,1,835,5987
10983,0,1,836,5987
10984,0,1,837,5987
10985,0,1,742,5988
10986,0,1,743,5988
10987,0,1,744,5988
10988,0,1,745,5988
10989,0,1,839,5988
10990,0,1,840,5988
10991,0,1,841,5988
10992,0,1,842,5988
10993,0,1,834,5988
10994,0,1,835,5988
10995,0,1,836,5988
10996,0,1,837,5988
10997,0,1,742,5989
10998,0,1,743,5989
10999,0,1,744,5989
11000,0,1,745,5989
11001,0,1,839,5989
11002,0,1,840,5989
11003,0,1,841,5989
11004,0,1,842,5989
11005,0,1,834,5989
11006,0,1,835,5989
11007,0,1,836,5989
11008,0,1,837,5989
11009,0,2,627,5990
11010,0,2,584,5990
11011,0,1,580,5990
11012,0,1,609,5991
11013,0,2,615,5991
11014,0,1,520,5991
11015,0,1,628,5991
11016,0,1,584,5992
11017,0,1,683,5993
11018,0,1,497,5993
11019,0,2,524,5994
11020,0,1,615,5994
11021,0,1,558,5994
11022,0,1,524,5995
11023,0,1,681,5995
11024,0,1,616,5995
11025,0,4,736,5996
11026,0,4,735,5996
11027,0,1,620,5997
11028,0,1,723,5998
11029,0,1,613,5998
11030,0,1,680,5999
11031,0,1,572,5999
11032,0,2,554,6000
11033,0,1,615,6000
11034,0,2,617,6000
11035,0,4,591,6000
11036,0,1,567,6001
11037,0,1,591,6001
11038,0,1,624,6002
11039,0,1,524,6002
11040,0,1,607,6003
11041,0,1,614,6003
11042,0,1,736,6004
11043,0,1,623,6004
11044,0,1,554,6004
11045,0,1,591,6004
11046,0,1,534,6005
11047,0,1,1099,6005
11048,0,1,733,6005
11049,0,1,585,6006
11050,0,1,619,6006
11051,0,1,561,6007
11052,0,15,68,6009
11053,0,30,123,6010
11054,1,12,123,6011
11055,2,0,43,6012
11056,1,0,68,6012
11057,3,0,116,6012
11058,0,1,624,6008
11059,0,1,496,6008
11060,0,1,561,6008
11061,0,1,497,6008
11062,0,3,572,6013
11063,0,1,664,6014
11064,0,1,667,6015
11065,0,1,668,6015
11066,0,1,656,6015
11067,0,1,631,6016
11068,0,1,652,6017
11069,0,1,638,6018
11070,0,1,648,6019
11071,0,1,643,6019
11072,2,4,53,6020
11073,1,9,80,6021
11074,2,4,53,6022
11075,1,9,80,6023
11076,4,0,137,6024
11077,2,0,137,6025
11078,0,20,137,6025
11079,0,1,580,6026
11080,0,1,591,6026
11081,0,1,541,6027
11082,0,1,713,6028
11083,0,1,591,6028
11084,0,1,610,6029
11085,0,1,591,6029
11086,0,1,570,6030
11087,0,1,591,6030
11088,0,1,594,6030
11089,0,1,497,6030
11090,0,1,554,6031
11091,0,1,591,6031
11092,0,1,723,6032
11093,0,1,624,6033
11094,0,1,520,6034
11095,0,1,540,6034
11096,0,1,558,6035
11097,0,2,558,6036
11098,0,1,604,6036
11099,0,2,527,6037
11100,0,2,591,6038
11101,0,1,609,6038
11102,0,1,562,6038
11103,0,1,496,6039
11104,0,1,539,6040
11105,0,1,612,6041
11106,0,1,728,6041
11107,0,1,572,6042
11108,0,1,728,6043
11109,0,1,637,6044
11110,0,1,637,6045
11111,0,1,667,6046
11112,0,1,644,6047
11113,0,1,661,6048
11114,0,1,663,6048
11115,0,1,644,6048
11116,0,1,642,6048
11117,0,1,659,6049
11118,0,1,667,6050
11119,0,1,661,6050
11120,0,1,663,6050
11121,0,24,123,6052
11122,2,4,36,6053
11123,1,4,91,6054
11124,1,0,53,6055
11125,1,0,43,6055
11126,0,25,141,6056
11127,0,4,64,6057
11128,0,3,137,6058
11129,0,8,137,6059
11130,1,0,1071,6060
11131,1,0,1072,6060
11132,0,1,1073,6060
11133,0,1,1074,6060
11134,0,1,1075,6060
11135,0,1,306,6060
11136,0,1,1078,6060
11137,1,0,368,6060
11138,0,1,558,6061
11139,0,2,628,6061
11140,0,1,513,6062
11141,0,1,604,6063
11142,0,2,729,6063
11143,0,1,608,6063
11144,0,1,1105,6064
11145,0,1,680,6065
11146,0,3,572,6066
11147,0,1,604,6067
11148,0,1,539,6068
11149,0,1,531,6068
11150,0,1,572,6069
11151,0,1,616,6070
11152,0,1,615,6070
11153,0,1,602,6070
11154,0,1,618,6070
11155,0,1,548,6070
11156,0,2,572,6071
11157,0,2,541,6071
11158,0,1,540,6072
11159,0,1,497,6073
11160,0,1,579,6074
11161,0,1,591,6074
11162,0,1,591,6075
11163,0,1,736,6076
11164,0,1,713,6076
11165,0,1,558,6077
11166,0,1,736,6077
11167,0,1,713,6078
11168,0,1,650,6079
11169,0,1,643,6079
11170,0,1,661,6079
11171,0,1,663,6079
11172,0,1,48,6080
11173,0,1,99,6080
11174,0,1,141,6080
11175,1,0,332,6081
11176,1,0,332,6082
11177,1,0,332,6083
11178,1,0,332,6084
11179,1,0,332,6085
11180,1,0,332,6086
11181,2,0,332,6087
11182,1,0,332,6088
11183,1,0,332,6089
11184,1,0,332,6090
11185,0,1,1105,6091
11186,0,1,604,6092
11187,0,1,712,6093
11188,0,1,584,6093
11189,0,1,513,6093
11190,0,1,558,6093
11191,0,1,579,6094
11192,0,1,721,6094
11193,0,1,585,6094
11194,0,1,713,6095
11195,0,1,579,6096
11196,0,1,497,6096
11197,0,1,502,6097
11198,0,1,584,6097
11199,0,1,607,6097
11200,0,1,520,6098
11201,0,1,497,6099
11202,0,1,538,6099
11203,0,1,713,6100
11204,0,1,736,6100
11205,0,1,713,6101
11206,0,1,497,6102
11207,0,1,520,6102
11208,0,1,584,6103
11209,0,1,607,6104
11210,0,1,735,6104
11211,0,1,558,6104
11212,0,1,524,6105
11213,0,4,513,6106
11215,0,2,614,6107
11216,0,1,527,6108
11217,0,1,500,6109
11218,0,1,593,6110
11219,0,1,736,6110
11220,0,1,682,6111
11221,0,1,684,6111
11222,0,1,609,6112
11223,0,1,615,6113
11224,0,1,548,6113
